start_time,peak_time,end_time,peak_flux,goes_class,duration_sec,background,date,peak_datetime
771772112.9026649,771772260.903078,771772391.903443,3.2545979138376424e-06,C,280.0,2.2892006654728903e-06,2024-06-16,1994-06-16T13:11:00.903078+00:00
771796177.969811,771796479.970654,771796508.9707329,3.5542534533306025e-06,C,332.0,2.240927187813213e-06,2024-06-16,1994-06-16T19:54:39.970654+00:00
771797459.9733859,771797552.973647,771797704.9740709,5.475345005834242e-06,C,246.0,3.033301481991657e-06,2024-06-16,1994-06-16T20:12:32.973647+00:00
771800521.981936,771800799.982701,771800799.982701,2.8654133075178834e-06,C,279.0,2.0151692297076806e-06,2024-06-16,1994-06-16T21:06:39.982701+00:00
771809190.006285,771809343.0065739,771809448.006815,2.9156433356547495e-06,C,259.0,1.760529812599998e-06,2024-06-16,1994-06-16T23:29:03.006574+00:00
771820465.0375949,771820722.0383129,771820810.038551,3.293816916993819e-06,C,346.0,1.4337971379063674e-06,2024-06-16,1994-06-17T02:38:42.038313+00:00
771822705.043859,771822919.044457,771823028.04476,5.1518550208129454e-06,C,324.0,2.7162025162397185e-06,2024-06-16,1994-06-17T03:15:19.044457+00:00
771824477.0488199,771824768.049637,771825118.0506129,6.951311206648825e-06,C,642.0,1.9012832126463763e-06,2024-06-16,1994-06-17T03:46:08.049637+00:00
771828947.06134,771829253.0621979,771829255.062202,3.3347930639138212e-06,C,309.0,1.7288718936470104e-06,2024-06-16,1994-06-17T05:00:53.062198+00:00
771836742.083169,771837210.0844779,771837212.084487,3.5058831144851865e-06,C,471.0,1.8671239558898378e-06,2024-06-16,1994-06-17T07:13:30.084478+00:00
771841113.095398,771841240.0957489,771841391.096174,5.347926162357908e-06,C,279.0,2.1849236873094924e-06,2024-06-16,1994-06-17T08:20:40.095749+00:00
771844916.106025,771845083.106489,771845398.107371,6.706882231810596e-06,C,483.0,1.6446792869828641e-06,2024-06-16,1994-06-17T09:24:43.106489+00:00
771848750.11673,771848928.1172249,771849213.1180229,4.535716016107472e-06,C,464.0,1.4556642327079317e-06,2024-06-16,1994-06-17T10:28:48.117225+00:00
771858114.1428449,771858363.143541,771858463.1438179,5.914662324357778e-06,C,350.0,3.241091690142639e-06,2024-06-17,1994-06-17T13:06:03.143541+00:00
771867212.168224,771867399.168747,771867563.169202,4.262921265762998e-06,C,352.0,2.275595079481718e-06,2024-06-17,1994-06-17T15:36:39.168747+00:00
771882966.212173,771883300.2131009,771883300.2131009,1.5022206753201317e-05,M,335.0,2.224192940047942e-06,2024-06-17,1994-06-17T20:01:40.213101+00:00
771888930.228807,771889085.229237,771889305.229849,3.2204975468630437e-06,C,376.0,2.0248651253496064e-06,2024-06-17,1994-06-17T21:38:05.229237+00:00
771926590.334049,771927364.336211,771927383.336267,1.1128483492939267e-05,M,794.0,2.2093261122790864e-06,2024-06-17,1994-06-18T08:16:04.336211+00:00
771936909.3628579,771937070.363307,771937184.363629,6.15259841652005e-06,C,276.0,3.032658241863828e-06,2024-06-17,1994-06-18T10:57:50.363307+00:00
771951967.404851,771952135.4053199,771952212.405533,3.057019512198167e-06,C,246.0,2.2414958493754966e-06,2024-06-18,1994-06-18T15:08:55.405320+00:00
771979126.480588,771979256.48095,771979454.481506,5.293392405292252e-06,C,329.0,3.2925438517850125e-06,2024-06-18,1994-06-18T22:40:56.480950+00:00
771981477.4871399,771981829.488119,771982312.48947,2.422787292744033e-05,M,836.0,3.4443546610418707e-06,2024-06-18,1994-06-18T23:23:49.488119+00:00
771984870.496609,771985175.4974589,771985190.497499,1.1827844900835771e-05,M,321.0,7.436410669470206e-06,2024-06-18,1994-06-19T00:19:35.497459+00:00
771997110.5307959,771997305.5313419,771997450.531753,5.71459713682998e-06,C,341.0,2.4358143946301425e-06,2024-06-18,1994-06-19T03:41:45.531342+00:00
772016600.585333,772016844.586013,772017076.586661,6.175705038913293e-06,C,477.0,2.9721629744017264e-06,2024-06-18,1994-06-19T09:07:24.586013+00:00
772019171.5925109,772019351.593017,772019439.5932579,8.303226422867738e-06,C,269.0,3.4005138331849594e-06,2024-06-18,1994-06-19T09:49:11.593017+00:00
772050557.6800469,772050991.6812589,772050991.6812589,1.1253332559135742e-05,M,435.0,6.537123226735275e-06,2024-06-19,1994-06-19T18:36:31.681259+00:00
772060226.707017,772060669.7082529,772060673.708262,5.900467385799857e-06,C,448.0,3.29506383422995e-06,2024-06-19,1994-06-19T21:17:49.708253+00:00
772148206.952647,772148388.953153,772148481.953414,8.11038444226142e-06,C,276.0,2.8172539714432787e-06,2024-06-20,1994-06-20T21:39:48.953153+00:00
772157947.9798139,772158186.9804859,772158212.98056,5.088270881969947e-06,C,266.0,3.4598172078403877e-06,2024-06-20,1994-06-21T00:23:06.980486+00:00
772171070.0164889,772171470.01761,772171473.017617,7.498630566260545e-06,C,404.0,3.942046078009298e-06,2024-06-20,1994-06-21T04:04:30.017610+00:00
772184027.05277,772184287.053496,772184314.0535749,7.055435617076e-06,C,288.0,3.644829348559142e-06,2024-06-20,1994-06-21T07:38:07.053496+00:00
772197107.089298,772197409.0901409,772197463.090292,6.837446562713012e-05,M,357.0,6.091529485274805e-06,2024-06-20,1994-06-21T11:16:49.090141+00:00
772266459.282902,772266575.283227,772266705.2835959,5.192225216887891e-06,C,247.0,3.585016656870721e-06,2024-06-21,1994-06-22T06:29:35.283227+00:00
772302385.383171,772302837.3844379,772302862.384507,1.2400046216498595e-05,M,478.0,6.5647468545648735e-06,2024-06-22,1994-06-22T16:33:57.384438+00:00
772318050.426852,772318510.428137,772318738.428774,2.873096673283726e-05,M,689.0,4.29836472903844e-06,2024-06-22,1994-06-22T20:55:10.428137+00:00
772357237.53634,772357676.53757,772357676.53757,8.779729796515312e-06,C,440.0,3.475721996437642e-06,2024-06-22,1994-06-23T07:47:56.537570+00:00
772395626.6434419,772396183.6449989,772396286.645289,2.4142093025147915e-05,M,661.0,7.061965334287379e-06,2024-06-23,1994-06-23T18:29:43.644999+00:00
772414331.6955969,772414613.696381,772414631.6964339,1.2869774764112663e-05,M,301.0,7.29941893951036e-06,2024-06-23,1994-06-23T23:36:53.696381+00:00
772419382.7096939,772419691.7105429,772420200.711965,9.399004193255678e-05,M,819.0,5.276056981529109e-06,2024-06-23,1994-06-24T01:01:31.710543+00:00
772432458.746246,772432711.746953,772432712.746956,4.852000984101323e-06,C,255.0,3.6422568427951774e-06,2024-06-23,1994-06-24T04:38:31.746953+00:00
772456523.813515,772456635.813826,772456768.8141949,5.024554411647841e-06,C,246.0,3.2436773835797794e-06,2024-06-23,1994-06-24T11:17:15.813826+00:00
772501583.939161,772501687.9394519,772501822.939831,1.5715040717623197e-05,M,240.0,9.549153219268192e-06,2024-06-24,1994-06-24T23:48:07.939452+00:00
772590830.1882739,772591234.189402,772591234.189402,9.220520041708369e-06,C,405.0,5.091471848572837e-06,2024-06-25,1994-06-26T00:40:34.189402+00:00
772615225.256505,772615550.257416,772615603.2575669,5.7402162383368704e-06,C,379.0,3.0647242965642363e-06,2024-06-25,1994-06-26T07:25:50.257416+00:00
772722966.557253,772723142.557743,772723312.558219,3.1664858397562057e-06,C,347.0,2.056416406048811e-06,2024-06-27,1994-06-27T13:19:02.557743+00:00
772727292.5693129,772727419.5696659,772727677.570385,2.9991492738190573e-06,C,386.0,1.6073767028501607e-06,2024-06-27,1994-06-27T14:30:19.569666+00:00
772770967.691147,772771140.6916369,772771273.692007,3.2481398193340283e-06,C,307.0,1.6351152680726955e-06,2024-06-27,1994-06-28T02:39:00.691637+00:00
772789871.744067,772790055.744576,772790133.7447959,2.4974685857159784e-06,C,263.0,1.67616963153705e-06,2024-06-27,1994-06-28T07:54:15.744576+00:00
772811978.8057619,772812380.8068739,772812381.8068739,3.848146207019454e-06,C,404.0,1.8852530274671153e-06,2024-06-28,1994-06-28T14:06:20.806874+00:00
772857204.9319309,772857543.932873,772857548.9328899,3.092510269198101e-06,C,345.0,1.8898153939517215e-06,2024-06-28,1994-06-29T02:39:03.932873+00:00
772872097.973617,772872321.9742459,772872344.9743099,2.4151204343070276e-06,C,248.0,1.7578372535353992e-06,2024-06-28,1994-06-29T06:45:21.974246+00:00
772938605.1591699,772938819.1597689,772938873.159922,2.4185492293327115e-06,C,269.0,1.5380702507172828e-06,2024-06-29,1994-06-30T01:13:39.159769+00:00
772946690.181778,772946935.182457,772947041.1827509,5.766677077190252e-06,C,352.0,2.224848458354245e-06,2024-06-29,1994-06-30T03:28:55.182457+00:00
772992707.310316,772992987.3110919,772992991.311098,2.348926500417292e-06,C,285.0,1.6318282405336504e-06,2024-06-30,1994-06-30T16:16:27.311092+00:00
773053268.479452,773053437.4799219,773053568.480286,2.9670047752006212e-06,C,301.0,1.4491739648292423e-06,2024-06-30,1994-07-01T09:03:57.479922+00:00
773058301.4935019,773058516.494098,773058580.4942789,2.3329225768975448e-06,C,280.0,1.4968376262913807e-06,2024-06-30,1994-07-01T10:28:36.494098+00:00
773103511.6195619,773103757.620247,773103944.6207689,2.2024983991286717e-05,M,434.0,1.741247274367197e-06,2024-07-01,1994-07-01T23:02:37.620247+00:00
773105775.62588,773106043.626621,773106043.626621,2.817279664668604e-06,C,269.0,2.0114077869948233e-06,2024-07-01,1994-07-01T23:40:43.626621+00:00
773225394.9599069,773225845.9611709,773225845.9611709,4.876498678640928e-06,C,452.0,2.036999603660661e-06,2024-07-02,1994-07-03T08:57:25.961171+00:00
773264174.0680499,773264463.068859,773264709.069544,1.558174699312076e-05,M,536.0,2.5238880425604293e-06,2024-07-03,1994-07-03T19:41:03.068859+00:00
773306609.1865679,773306790.187071,773306855.1872549,2.6492132292332826e-06,C,247.0,1.926960749187856e-06,2024-07-03,1994-07-04T07:26:30.187071+00:00
773352314.3140279,773352484.3145009,773352588.314793,3.3304634143860312e-06,C,275.0,2.1682881197193637e-06,2024-07-04,1994-07-04T20:08:04.314501+00:00
773374407.375641,773374970.377211,773374970.377211,9.953659173334017e-06,C,564.0,3.88100124837365e-06,2024-07-04,1994-07-05T02:22:50.377211+00:00
773395080.433474,773395537.4347479,773395909.43579,1.422849436494289e-05,M,830.0,2.734133886406198e-06,2024-07-04,1994-07-05T08:05:37.434748+00:00
773401356.4510039,773401632.451772,773401644.451805,3.4918409710371634e-06,C,289.0,2.289126086907345e-06,2024-07-04,1994-07-05T09:47:12.451772+00:00
773428596.526928,773428683.527167,773428837.527599,6.39953668724047e-06,C,242.0,3.1876311368250754e-06,2024-07-05,1994-07-05T17:18:03.527167+00:00
773477672.6639229,773478182.665347,773478209.665425,9.478776519245002e-06,C,538.0,2.9482885111065116e-06,2024-07-05,1994-07-06T07:03:02.665347+00:00
773482015.6760709,773482236.67669,773482386.6771059,8.773994522925932e-06,C,372.0,3.466731413936941e-06,2024-07-05,1994-07-06T08:10:36.676690+00:00
773486088.6874449,773486198.687748,773486337.6881399,5.7364031817996874e-06,C,250.0,3.222977966288454e-06,2024-07-05,1994-07-06T09:16:38.687748+00:00
773491444.7023859,773491865.703558,773491865.703558,4.724201971839648e-06,C,422.0,2.3213581243908266e-06,2024-07-05,1994-07-06T10:51:05.703558+00:00
773495251.7129979,773495539.713804,773495539.713804,7.08780498825945e-06,C,289.0,5.10880727233598e-06,2024-07-05,1994-07-06T11:52:19.713804+00:00
773527709.803474,773527923.804065,773528018.804332,3.900268438883359e-06,C,310.0,2.331623818463413e-06,2024-07-06,1994-07-06T20:52:03.804065+00:00
773529592.808717,773529892.8095549,773529896.809562,4.574976173898904e-06,C,305.0,2.9047228053968865e-06,2024-07-06,1994-07-06T21:24:52.809555+00:00
773578766.946046,773579050.946834,773579050.946834,8.054413228819612e-06,C,285.0,5.640036306431284e-06,2024-07-06,1994-07-07T11:04:10.946834+00:00
773653508.154555,773654070.1561309,773654070.1561309,1.0768320862553082e-05,M,563.0,4.028801868116716e-06,2024-07-07,1994-07-08T07:54:30.156131+00:00
773659080.1701219,773659610.171605,773659610.171605,1.3696076166525017e-05,M,531.0,4.151083430770086e-06,2024-07-07,1994-07-08T09:26:50.171605+00:00
773682698.23595,773682901.2365129,773682939.236622,4.388391971588135e-06,C,242.0,3.3001690553646768e-06,2024-07-08,1994-07-08T15:55:01.236513+00:00
773688617.2524439,773688889.2531999,773688927.2533109,5.634172794088954e-06,C,311.0,3.185675495842588e-06,2024-07-08,1994-07-08T17:34:49.253200+00:00
773709059.309413,773709204.3098149,773709301.3100879,4.3300196921336465e-06,C,243.0,2.8899819426442264e-06,2024-07-08,1994-07-08T23:13:24.309815+00:00
773714312.324052,773714497.324567,773714666.325038,1.1844627806567587e-05,M,355.0,2.9800235097354744e-06,2024-07-08,1994-07-09T00:41:37.324567+00:00
773721777.344886,773721888.345197,773722068.345703,4.816773071070202e-06,C,292.0,3.167732984366012e-06,2024-07-08,1994-07-09T02:44:48.345197+00:00
773722916.3480699,773723165.348766,773723169.348781,4.30223781222594e-06,C,254.0,3.196031684638001e-06,2024-07-08,1994-07-09T03:06:05.348766+00:00
773732670.3753569,773733048.376418,773733074.376487,7.755162187095266e-06,C,405.0,3.4389959182590246e-06,2024-07-08,1994-07-09T05:50:48.376418+00:00
773736265.385423,773736520.386135,773736523.386142,4.72724514111178e-06,C,259.0,3.4319612041144865e-06,2024-07-08,1994-07-09T06:48:40.386135+00:00
773781586.511791,773781884.512622,773781887.512635,5.137003427080344e-06,C,302.0,2.853836576832691e-06,2024-07-09,1994-07-09T19:24:44.512622+00:00
773784999.521294,773785353.522283,773785366.5223199,6.8440176619333215e-06,C,368.0,3.163243945891736e-06,2024-07-09,1994-07-09T20:22:33.522283+00:00
773834194.658656,773834472.659433,773834472.659433,4.573633304971736e-06,C,279.0,3.360651817274629e-06,2024-07-09,1994-07-10T10:01:12.659433+00:00
773852073.708481,773852345.7092409,773852535.7097679,8.401611012232024e-06,C,463.0,3.3760607038857415e-06,2024-07-10,1994-07-10T14:59:05.709241+00:00
773862638.7379199,773863193.739466,773863547.740451,1.5727835489087738e-05,M,910.0,3.7330494251364144e-06,2024-07-10,1994-07-10T17:59:53.739466+00:00
773884686.7993519,773885048.8003609,773885048.8003609,1.4356125575432088e-05,M,363.0,9.039811629918404e-06,2024-07-10,1994-07-11T00:04:08.800361+00:00
773888460.80988,773888635.810362,773888722.8106049,1.2078134204784874e-05,M,263.0,8.833430001686793e-06,2024-07-10,1994-07-11T01:03:55.810362+00:00
773897411.834875,773897773.8358899,773897774.835895,9.912460882333107e-06,C,364.0,4.8309366320609115e-06,2024-07-10,1994-07-11T03:36:13.835890+00:00
773906006.8589209,773906352.8598939,773906555.8604599,6.722285888827173e-06,C,550.0,3.5586342619353672e-06,2024-07-10,1994-07-11T05:59:12.859894+00:00
773943183.9626349,773943438.963342,773943466.963423,1.2355087164905854e-05,M,284.0,8.647954928164836e-06,2024-07-11,1994-07-11T16:17:18.963342+00:00
773949929.981436,773950264.9823699,773950264.9823699,9.678978130978066e-06,C,336.0,5.38015865458874e-06,2024-07-11,1994-07-11T18:11:04.982370+00:00
773985060.0794029,773985235.079893,773985355.0802289,4.125986833969364e-06,C,296.0,2.1598780222120695e-06,2024-07-11,1994-07-12T03:53:55.079893+00:00
774061667.293088,774061918.2937939,774061929.293824,4.564142727758735e-06,C,263.0,3.256606532886508e-06,2024-07-12,1994-07-13T01:11:58.293794+00:00
774111724.432848,774112419.43478,774112419.43478,1.3157759894966148e-05,M,696.0,3.7626070934493328e-06,2024-07-13,1994-07-13T15:13:39.434780+00:00
774145623.527303,774146294.529177,774146294.529177,5.1183356845285743e-05,M,672.0,6.027322342561092e-06,2024-07-13,1994-07-14T00:38:14.529177+00:00
774155111.5537959,774155461.554768,774155461.554768,1.3266558198665734e-05,M,351.0,7.939305760373827e-06,2024-07-13,1994-07-14T03:11:01.554768+00:00
774183057.6319,774183725.6337589,774184215.6351249,5.1019036618527025e-05,M,1159.0,6.206669240782503e-06,2024-07-13,1994-07-14T11:02:05.633759+00:00
774191500.65542,774191788.656219,774191844.656379,1.7748096070135944e-05,M,345.0,6.9759125835844316e-06,2024-07-14,1994-07-14T13:16:28.656219+00:00
774195932.667766,774196440.669181,774196648.6697639,0.00012731734022963792,X,717.0,6.2406788856606e-06,2024-07-14,1994-07-14T14:34:00.669181+00:00
774202157.6851139,774202388.685755,774202597.686342,3.128301977994852e-05,M,441.0,7.97205666458467e-06,2024-07-14,1994-07-14T16:13:08.685755+00:00
774230618.764427,774230874.765139,774230933.765302,7.143165476009017e-06,C,316.0,4.824577445106115e-06,2024-07-14,1994-07-15T00:07:54.765139+00:00
774262464.853415,774262637.853902,774262866.854533,1.0538813512539491e-05,M,403.0,6.215564553713193e-06,2024-07-14,1994-07-15T08:57:17.853902+00:00
774264208.858281,774264401.858817,774264450.8589549,7.199648734967923e-06,C,243.0,5.4136025937623344e-06,2024-07-14,1994-07-15T09:26:41.858817+00:00
774266174.863766,774266306.8641299,774266419.864453,8.403592801187187e-06,C,246.0,4.692630227509653e-06,2024-07-14,1994-07-15T09:58:26.864130+00:00
774286429.9201989,774286775.921163,774286775.921163,9.278902325604577e-06,C,347.0,4.467484814085765e-06,2024-07-15,1994-07-15T15:39:35.921163+00:00
774292226.93635,774292335.936656,774292517.93716,7.325640126509825e-06,C,292.0,4.054569217259996e-06,2024-07-15,1994-07-15T17:12:15.936656+00:00
774307489.978876,774308128.980657,774308129.9806559,2.647618021001108e-05,M,641.0,4.790417733602226e-06,2024-07-15,1994-07-15T21:35:28.980657+00:00
774345961.08629,774346114.086713,774346201.086951,8.021424946491607e-06,C,241.0,5.744687769038137e-06,2024-07-15,1994-07-16T08:08:34.086713+00:00
774370541.154804,774370847.1556569,774370951.155947,1.419768977939384e-05,M,411.0,5.180722837394569e-06,2024-07-16,1994-07-16T15:00:47.155657+00:00
774387054.2008159,774387455.201939,774387566.202243,3.6990895750932395e-05,M,513.0,5.059840077592526e-06,2024-07-16,1994-07-16T19:37:35.201939+00:00
774406950.256254,774407192.2569289,774407195.256943,5.085683369543403e-06,C,246.0,3.868220574076986e-06,2024-07-16,1994-07-17T01:06:32.256929+00:00
774407860.258796,774408384.260257,774408746.261266,0.0001979331864276901,X,887.0,6.299973392742686e-06,2024-07-16,1994-07-17T01:26:24.260257+00:00
774436419.338617,774436857.339846,774436859.339849,1.50710857269587e-05,M,441.0,5.508085450856015e-06,2024-07-16,1994-07-17T09:20:57.339846+00:00
774439285.3466159,774439550.347355,774439552.347355,1.9151997548760846e-05,M,268.0,1.3802882676827721e-05,2024-07-16,1994-07-17T10:05:50.347355+00:00
774458137.3991469,774458345.3997259,774458570.400357,8.821587471175008e-06,C,434.0,4.074493062944384e-06,2024-07-17,1994-07-17T15:19:05.399726+00:00
774468583.4282609,774468733.428679,774468889.429114,5.174948910280364e-06,C,307.0,2.9876116514060413e-06,2024-07-17,1994-07-17T18:12:13.428679+00:00
774469865.4318349,774470336.433147,774470425.433399,5.090607373858802e-05,M,561.0,3.004976633746992e-06,2024-07-17,1994-07-17T18:38:56.433147+00:00
774517561.5649719,774517858.565807,774517980.566142,1.2748610970447771e-05,M,420.0,3.263456619606586e-06,2024-07-17,1994-07-18T07:50:58.565807+00:00
774518157.5666339,774518318.567081,774518425.567384,2.0206551198498346e-05,M,269.0,1.5296118363039568e-05,2024-07-17,1994-07-18T07:58:38.567081+00:00
